262587754091794434	neutral	Obama spends hour on phone with Netanyahu during Benghazi assault  http://t.co/PBOUtNQr  PRIORITIES
259731395780411393	positive	@LAALVEZZ I'm bringing you a play to read on Monday. YOU'LL READ IT AND LOVE IT. And Meryl Streep is going to be in the movie adaptation.
258985351098552322	positive	Headed to McAdory High to speak to the football team. Get these boys ready so they can straight boom on Brookwood tomorrow night #LehGo
261698879978872832	neutral	@bionikbrainklla i'm going to be in Brownsville tomorrow
247259170401812480	neutral	To anyone who hasn't seen the 1st half of David's first ever recording for Nandito Ako, check the link below! http://t.co/p2O83qRW
248510022424870913	negative	Watching the #49ers game from Sunday night and I see why Cliff Avril was throwing fits. He was getting his butt kicked all night
263435082436583424	positive	@lyla95 I put it on my laptop a while back, I thought it may be a little boring, but it's surprisingly not, plus it's hosted by Hammond;)
259443837339041792	positive	Like if you're proactive about your health!   Don't miss THIS SUNDAY'S live Google+ Hangout about genetic... http://t.co/EVhaTA6d
264185791692025856	neutral	Reruns of Big Bang Theory &gt; CMA Awards. Everyday of the week &amp; twice on Sunday.
246446436114366464	positive	@DennisDMZ Hey the best was when you said Obama put out his smoke on Bidens forehead on Ash Wed
241711277532119040	positive	happy 15th anniversity kuya gloc9 you are number 1 rapper and francis M. .........
100167495461240833	neutral	@ageofben im in ireland at the mo bro, got your text, im back tuesday, meet wed maybe?
251968610136903680	positive	Friday Night lights:   West Liberty 21 Mediapolis 56  Pulling for you Comets!
208477432456548353	positive	Check out the amazing World Music Festival organized for the 7th consecutive year by Rialto theatre in Limassol! http://t.co/P6g01OwK
264187943365783552	positive	@j3ybyrdswyf What Makes You Beautiful is their 1st big hit... Played on the radio 2 death? I 'm koolin' n u?
262637590782570496	neutral	If @cmpunk holds the WWE Title until the Royal Rumble, he will have held the title for 434 days. Making him the 6th longest reign...
262821087069499392	positive	tonight's Never Mind The Buzzcocks has the hilarious NOEL FIELDING again :) can't wait to download it tomorrow
249851779578204161	neutral	Middle East Online: WASHINGTON - Egypt's new Islamist president, Mohamed Morsi, urged the United States late Sat... http://t.co/WyaIpPV5
250264924255830017	positive	Andrew Breitbart's 1st site was Big Hollywood. He risked every penny he had to promote right-of-center artists willing to help themselves.
238781296514584576	positive	Cool #cdnpoli RT@angelpike: Call the hospital in Iqaluit &amp; press 2 for English. Experience an aboriginal language as 1st choice"
109030416631087104	neutral	Safe Mode with Networking - no internet: I am troubleshooting a BSOD in Windows 7 and may come back later with m... http://t.co/2gB8dMT
258305915575476224	positive	First the Superbowl now Revel will finally be released on DVD on Nov 24th! My day is complete!!!! Oh how I love my Bey
261436573617369088	positive	Off out for the afternoon to visit all our referring dentists in the Bethnal Green area. Got a day off tomorrow so have a great weekend all.
196603337079132161	positive	If Dontari Poe runs the 40 .3 slower at the NFL Combine, he's maybe a 2nd round pick. Nice work #Chiefs.
260546683685978113	neutral	Check out tonight's #Fan4Racing show! Lot's of talk about Danica Patrick &amp; you may be surprised by her stats. http://t.co/99irDJSJ #NASCAR
100079857446297600	negative	@xxxBiBiJones Sorry about the Yankees... there is always tomorrow.  Want to fly to New York for a game?
109393614064455680	neutral	HTC Announces Two New Smartphones - the Radar and the Titan: HTC announced two new Windows 7 smartphones today a... http://t.co/uoobqH6
240536779978072065	neutral	@FFFabFFFab well destructo is on there and he's not playing. but lineup and hours are released tomorrow.
256740450336141312	neutral	Brian May reveals that the Freddie Mecury biopic has 2014 release date, and Sacha Baron Cohen is to play the singer http://t.co/VCJMwS3y
264223113963773953	positive	Monroe bound tomorrow! It's a must leave Ruston for a day
263039309068767232	neutral	And tomorrow Swindon Town have a date with Aston Villa. Villa- fans nervous? #STFC
256209828396011520	neutral	@MustLoveSpark @coverdog5 @jukakooikerjack we will take pictures. Mom said we might have to do it Friday Night as we will be at Grammys sat
252148660505305089	neutral	I think it got eaten by a grue.- PC Friday - Diablo III (PTR Patch 1.05) | http://t.co/le1ay7ff: http://t.co/n3tpZamP
264185984499982336	neutral	From a Call to Prayer for America Saturday at the Washington Reflecting pool with the Washington Monument in the... http://t.co/IKpMKsry
261023683412369408	neutral	I see the French Rail unions are striking on the 25th, do the French have Half Term or is it just aimed at the Brits?
211489590165512192	neutral	So, Open Lobby on Monday. Starting at 6pm EST and ends whenever we get bored. I'll tweet it a few more times before Monday.
111054768922832896	positive	Another heated game tonight between NSC Minnesota and FC Tampa Bay. be sure to make your predictions! Week 23 is already up.
253870956018294784	positive	omg wait, Bel Ami comes out tomorrow! I'm going to watch it, finally.
261263045282631680	positive	Do Remember THIS Saturday 10/27 tho.. It's A Celebration. We just tryna have a good time. @mikejrga beed http://t.co/yMI1RV4f
256571600353239040	neutral	Grappling with corruption and business in Brazil: The World Bank is sponsoring a  panel discussion on October 17... http://t.co/SwDRWHy9
258252953004158976	neutral	@dvfoos no more mentioning of FlatBush Zombies. Are you going to his concert tomorrow?!
102072612821274624	positive	I can't wait for october! 2@justinbieber concerts! :) & I get to visit mexico city for the 1st time! Great way to celebrate my sweet 16!
259135606137966593	positive	Confirmed: Ice Cream Sandwich finally coming to the Droid Bionic tomorrow, October 19th http://t.co/iKTuMZO8
108072588927975424	positive	Mail in a lather over C4's scheduling of Four Lions to coincide with 10th anniversary of 9/11. Too good a film for stunt scheduling I think.
263530514827321344	neutral	In South Korea, when ur born, ur already a 1 yr old, #Psy was born on 31st Decemeber, so next day he was 2 yr old :D #TrueFact
264248524596707328	positive	Finally in bed. Such a long day, but so much was accomplished. Athens tomorrow!!
239781099901960193	neutral	Jungle Island says it will be open as usual on Monday. To see what's open &amp; what's closed click on this link #IsaacOn6 http://t.co/DznGJ7EB
